Date,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
8/22/2018,15,39,10,20,7,13,12,0,0,6,9,15,16,8,10,0,9,11,12,18,10,6,5,9,23,0,0,17,8,0,11,26,8,16,37,11,14,0,7,0,11,35,14,10,7,0,7,4,19,4,100
8/23/2018,19,0,13,49,13,21,20,54,35,10,17,0,47,19,22,18,0,25,12,37,17,6,19,21,22,0,53,28,15,36,17,50,18,24,0,18,56,11,10,0,14,67,12,16,29,0,14,11,75,8,100
8/24/2018,25,100,17,52,12,9,0,0,54,11,24,37,42,10,41,23,23,27,16,96,19,8,15,21,30,13,0,28,0,70,17,33,18,29,0,22,18,23,14,0,14,90,15,23,38,0,23,10,50,21,0
8/25/2018,62,0,13,42,12,29,41,100,98,14,20,61,0,27,40,36,0,43,25,71,28,24,23,41,48,37,0,0,29,70,22,50,28,22,0,25,87,43,22,84,22,0,33,15,0,0,20,11,73,22,0
8/26/2018,12,0,17,0,16,25,31,53,40,9,32,34,0,16,19,35,27,26,12,0,22,9,8,16,70,28,54,22,45,0,17,26,22,11,73,12,44,0,11,43,16,0,14,11,15,0,7,6,55,17,100
8/27/2018,28,0,17,25,22,27,61,0,41,21,25,45,40,18,37,32,44,16,31,48,23,18,6,31,43,24,67,55,38,47,46,33,36,28,89,19,18,14,21,0,33,0,50,27,19,100,18,22,47,26,0
8/28/2018,32,74,13,28,13,21,80,50,30,8,10,35,32,14,31,40,59,24,12,0,17,19,9,40,43,29,53,21,0,35,28,25,20,23,0,18,20,21,7,40,40,0,30,21,57,0,18,9,36,32,100
8/29/2018,14,100,17,18,9,14,11,0,20,5,9,23,21,13,14,33,22,28,19,0,11,14,10,16,21,10,0,0,0,0,8,50,9,8,0,14,0,7,13,26,13,0,9,15,23,0,17,8,24,16,0
8/30/2018,38,0,12,26,17,29,21,0,46,13,36,48,0,24,15,38,24,45,16,0,19,39,25,31,30,10,0,30,0,50,30,35,13,13,0,14,20,25,24,56,21,93,24,22,19,0,21,39,100,12,0
8/31/2018,21,78,23,19,10,7,35,46,38,6,10,0,0,6,11,24,18,18,12,0,13,22,7,8,22,23,0,21,14,0,7,24,10,10,0,7,0,11,10,0,10,70,10,12,14,0,11,8,35,0,100
9/1/2018,21,0,8,53,10,19,46,59,0,9,7,44,0,14,10,21,25,16,0,0,0,15,9,10,29,21,0,0,19,0,6,0,21,5,0,15,0,14,9,0,0,0,9,11,0,100,21,14,0,10,0
9/2/2018,39,0,12,55,11,39,21,0,83,17,11,0,58,17,18,0,0,22,32,0,18,20,17,24,40,19,100,37,38,58,21,67,38,20,0,12,26,25,25,0,27,0,31,22,27,0,20,15,63,13,0
9/3/2018,39,0,12,27,16,38,16,65,100,21,28,47,43,8,30,22,24,17,23,0,18,17,9,14,59,14,74,58,30,0,33,68,26,23,0,12,19,37,25,54,36,0,22,18,20,0,21,16,72,0,0
9/4/2018,43,0,13,26,10,15,12,0,50,13,13,28,26,11,25,13,14,16,24,59,9,13,15,8,43,14,0,17,12,28,12,21,24,15,0,14,11,15,13,52,19,100,17,12,11,62,16,14,58,6,0
9/5/2018,38,0,24,22,17,20,20,0,54,11,17,40,38,7,25,38,30,14,27,41,20,12,27,14,62,22,0,38,17,100,33,44,41,22,0,18,63,38,20,44,23,74,12,17,25,88,11,17,63,24,0
9/6/2018,36,0,17,48,17,21,25,63,41,23,23,45,41,12,24,43,22,31,23,70,36,14,14,37,76,19,0,37,28,44,52,43,52,21,0,13,18,28,34,50,30,84,18,22,28,100,22,18,47,11,0
9/7/2018,23,0,9,14,7,7,16,33,0,6,5,24,0,6,15,0,25,34,8,25,7,8,8,11,23,21,76,0,15,49,6,0,18,7,100,5,19,7,13,0,7,0,0,5,10,0,13,10,24,9,0
9/8/2018,33,0,16,20,9,11,12,0,88,8,10,35,0,8,15,18,38,24,12,37,13,23,16,17,22,8,0,22,0,0,13,0,24,10,73,6,28,0,8,39,10,72,14,9,15,0,5,15,34,16,100
9/9/2018,44,0,27,100,25,29,23,0,72,15,15,72,0,15,35,35,49,32,40,0,49,18,28,43,44,32,0,0,30,69,30,52,50,19,0,34,29,0,23,0,0,0,35,31,39,0,27,12,69,24,0
9/10/2018,39,0,10,83,23,40,41,0,0,24,18,100,45,4,26,24,25,44,26,50,24,23,24,11,31,22,0,31,0,48,22,36,48,20,0,19,41,15,24,0,0,0,50,33,0,0,22,51,100,11,0
9/11/2018,21,0,10,19,9,15,19,35,21,9,14,24,0,13,8,12,13,12,26,25,17,12,11,11,32,11,37,16,18,36,13,18,19,11,100,7,21,8,13,0,0,47,17,9,17,54,9,13,39,13,0
9/12/2018,28,0,10,27,15,15,21,46,41,14,22,31,30,15,27,24,17,17,23,32,12,18,13,17,0,12,0,41,49,31,19,24,23,10,64,8,20,20,13,36,17,60,19,13,13,70,12,25,100,7,0
9/13/2018,32,0,39,57,15,20,0,71,44,18,43,0,46,13,27,49,26,18,26,0,14,19,14,23,64,17,0,32,42,49,34,37,43,9,100,16,0,31,20,56,33,0,10,17,0,0,22,21,0,11,0
9/14/2018,23,0,17,31,9,17,16,51,75,11,11,70,100,13,19,27,19,26,13,0,9,11,8,16,23,14,0,22,0,0,21,53,37,11,0,12,19,11,14,42,28,70,7,11,0,82,8,6,36,21,0
9/15/2018,15,0,12,29,9,17,0,69,58,12,14,48,45,9,14,50,26,17,17,0,15,18,11,0,31,0,0,60,0,0,26,0,43,9,100,9,0,0,11,86,19,96,9,10,20,0,11,20,49,11,0
9/16/2018,17,0,7,31,11,15,48,51,0,13,18,37,65,8,12,17,19,13,13,0,7,16,5,8,46,8,55,23,15,35,22,78,19,9,73,6,21,11,15,41,26,0,21,12,23,0,14,6,69,16,100
9/17/2018,23,86,21,63,15,11,12,0,0,11,25,0,0,16,19,17,19,13,38,0,14,8,7,8,47,25,0,70,16,36,14,27,33,7,75,10,29,0,19,0,38,0,11,17,31,79,23,16,37,25,100
9/18/2018,0,0,11,26,10,10,11,34,20,8,10,24,0,8,7,11,12,21,40,23,11,9,8,10,15,18,0,15,10,0,16,0,24,18,0,8,19,0,17,26,21,42,14,14,10,100,6,16,24,10,0
9/19/2018,30,0,27,39,12,18,16,53,51,17,27,36,65,10,15,22,18,38,29,36,16,19,13,23,0,21,0,0,31,35,19,0,35,12,0,17,21,11,26,39,17,0,14,15,15,78,22,6,37,16,100
9/20/2018,23,80,7,29,12,15,15,52,64,15,21,36,81,7,20,25,36,21,16,0,16,20,14,27,45,13,0,22,0,35,18,25,30,15,69,15,14,22,17,41,10,0,23,14,22,76,15,12,37,10,100
9/21/2018,14,100,13,24,14,14,45,0,0,16,16,0,42,16,19,0,23,16,47,0,13,21,12,15,28,21,0,28,0,44,28,0,24,16,0,7,18,14,7,0,13,0,17,15,19,100,12,22,46,10,0
9/22/2018,20,0,12,0,5,7,11,44,0,9,5,0,0,10,7,32,17,11,27,0,12,8,0,0,0,11,100,0,26,0,8,23,8,12,0,5,13,10,9,0,9,0,12,4,0,0,15,13,32,0,0
9/23/2018,41,0,7,21,11,8,25,100,37,7,19,0,0,18,16,36,0,0,13,0,17,11,10,8,59,17,56,24,16,36,20,27,14,27,0,16,15,11,20,0,22,0,35,12,0,0,21,13,36,13,0
9/24/2018,28,0,17,37,16,31,19,63,39,15,22,46,0,16,23,43,46,31,31,46,17,20,12,13,71,20,0,42,0,66,24,55,33,18,0,21,0,21,32,100,26,80,46,20,38,0,25,19,67,20,0
9/25/2018,33,68,14,17,14,12,29,85,51,12,11,30,0,13,19,14,23,21,10,61,29,18,12,10,38,10,0,19,0,0,17,44,27,14,60,19,12,19,10,100,26,82,32,15,31,0,33,10,60,17,0
9/26/2018,11,79,14,58,11,12,17,75,61,12,7,71,49,9,15,17,36,20,12,72,20,12,6,36,37,16,0,22,23,34,36,26,31,21,0,11,24,11,16,39,10,0,18,16,15,74,21,12,88,16,100
9/27/2018,33,0,21,45,20,17,34,0,48,14,31,0,100,18,39,52,28,38,19,54,31,16,26,30,34,24,0,34,23,0,39,40,51,31,0,14,33,17,18,60,15,100,21,21,23,0,28,18,55,24,0
9/28/2018,49,0,14,26,13,9,30,0,0,13,14,43,41,14,20,29,24,32,31,47,18,16,14,15,29,14,69,27,19,44,22,33,35,13,0,7,18,14,10,0,32,0,26,14,0,100,12,15,0,25,0
9/29/2018,19,0,11,0,6,22,31,65,57,13,8,44,41,12,30,46,50,25,39,48,15,7,10,21,30,33,69,28,0,89,13,65,28,22,0,10,19,20,9,0,13,89,12,14,19,100,15,7,0,30,0
9/30/2018,19,0,8,15,7,12,17,0,53,9,21,26,23,7,14,12,20,9,9,0,10,7,10,26,22,6,78,16,0,25,12,0,12,7,0,12,21,8,11,0,11,100,10,5,27,53,11,4,0,5,0
10/1/2018,19,0,11,40,12,9,23,0,31,11,13,25,21,8,23,0,0,17,17,48,12,11,13,13,22,11,37,15,10,0,12,17,17,16,0,16,19,15,14,26,0,0,9,6,10,100,8,8,49,13,0
10/2/2018,36,0,18,40,14,22,30,68,60,13,30,73,43,16,23,0,0,17,33,72,22,14,19,16,40,28,72,45,20,70,27,35,42,25,94,25,0,49,28,53,41,0,22,21,29,100,21,13,0,10,0
10/3/2018,38,0,28,29,10,10,17,0,66,12,19,100,36,11,11,25,19,14,28,41,20,14,21,20,25,18,60,25,17,39,29,0,33,25,76,16,16,12,22,88,17,0,24,17,16,84,19,11,40,14,0
10/4/2018,41,0,35,0,13,20,33,74,0,12,27,100,0,26,21,24,0,29,18,0,29,23,27,11,83,0,0,0,0,0,38,37,52,24,99,19,31,16,32,58,29,95,30,19,21,0,37,26,52,11,0
10/5/2018,29,0,22,26,15,15,23,0,48,9,10,91,43,21,35,22,0,17,0,0,26,19,15,17,45,14,0,0,0,46,23,49,33,17,90,13,55,14,16,54,18,92,18,13,19,100,9,15,71,20,0
10/6/2018,33,0,25,47,14,57,39,0,100,21,32,76,0,20,35,76,0,58,0,0,45,33,28,18,52,36,0,48,0,73,29,0,51,19,0,25,47,23,17,97,46,0,21,25,0,0,25,13,80,50,0
10/7/2018,17,0,17,88,8,31,23,0,0,12,25,53,0,17,23,25,0,38,18,0,23,22,21,34,70,24,0,95,22,49,19,0,40,29,100,18,41,26,17,64,54,100,18,16,54,0,22,17,0,39,0
10/8/2018,30,0,11,43,10,16,17,0,26,7,7,0,0,15,21,12,26,34,32,0,10,17,4,11,18,12,0,33,12,26,10,19,19,13,0,8,10,12,13,32,30,100,11,11,0,57,11,14,0,12,0
10/9/2018,16,79,7,19,11,14,28,100,28,7,21,36,32,28,41,32,17,19,24,0,17,13,9,11,55,8,0,21,22,34,4,25,25,28,0,23,28,32,12,38,14,64,14,17,0,75,27,6,35,11,0
10/10/2018,28,0,22,44,20,22,34,76,44,16,33,57,49,14,27,51,40,38,25,53,14,23,22,16,34,24,0,34,31,51,48,39,30,30,0,31,0,22,29,0,22,100,40,25,22,0,38,19,71,24,0
10/11/2018,39,0,14,54,17,10,15,68,41,17,25,49,44,12,11,0,24,18,17,0,33,28,7,32,0,11,0,0,20,46,29,0,13,14,0,13,40,15,16,0,28,91,25,21,20,100,25,13,50,22,0
10/12/2018,32,0,29,44,13,21,17,0,0,15,18,100,47,22,11,25,53,19,18,52,20,19,11,17,35,17,0,0,0,0,31,0,13,16,0,14,40,16,10,57,15,0,16,11,21,0,14,9,0,0,0
10/13/2018,17,0,7,21,8,11,12,49,43,6,6,100,32,14,16,17,18,31,12,36,20,5,10,0,0,12,0,42,15,32,10,24,17,6,0,9,28,11,5,0,21,0,7,11,14,0,11,9,52,8,0
10/14/2018,35,0,12,0,12,11,24,0,0,10,25,37,66,17,11,52,36,26,25,0,19,13,8,8,24,29,0,23,15,34,11,26,20,13,0,12,15,15,18,0,14,0,7,15,0,0,11,12,71,8,100
10/15/2018,42,0,20,19,13,7,22,0,28,18,14,34,61,16,15,16,25,24,12,33,30,12,26,23,85,30,0,45,29,32,23,25,20,12,67,7,14,10,18,0,14,0,14,15,14,0,20,17,34,22,100
10/16/2018,19,52,18,19,10,7,25,36,20,8,16,38,46,15,15,12,25,15,9,0,15,7,12,6,24,13,0,25,11,25,8,18,12,12,100,8,18,8,22,28,22,0,21,10,10,53,9,13,26,13,0
10/17/2018,17,0,13,39,16,11,22,50,42,14,32,0,32,9,12,50,18,37,12,0,17,10,17,25,45,47,0,45,45,33,19,0,16,20,0,19,22,32,20,96,15,0,22,11,15,74,11,27,36,15,100
10/18/2018,15,0,16,20,14,15,23,53,30,15,21,36,100,10,19,35,28,0,25,36,19,17,15,22,35,19,62,23,23,51,18,0,15,20,78,19,31,11,10,39,10,0,17,17,23,79,16,15,0,27,0
10/19/2018,0,0,22,38,8,18,30,0,90,10,6,0,41,7,20,0,35,16,46,0,15,13,15,21,57,10,0,27,18,43,9,31,19,19,0,14,18,13,10,51,13,86,13,12,19,100,6,22,0,28,0
10/20/2018,57,0,34,37,15,26,41,0,75,14,6,60,0,11,20,31,100,45,21,0,83,19,20,28,0,44,0,38,0,56,8,0,35,18,0,19,26,18,9,71,18,0,12,29,26,0,13,16,0,25,0
10/21/2018,26,0,18,100,16,15,24,68,91,11,17,50,0,15,21,24,0,34,17,97,25,14,10,11,32,11,0,93,20,75,14,53,28,25,0,19,20,15,15,0,43,95,10,14,41,0,9,11,98,14,0
10/22/2018,34,0,14,41,12,15,23,51,38,16,12,0,32,17,18,43,0,44,16,54,23,12,13,20,45,13,57,30,15,52,19,0,15,13,0,16,24,11,23,40,21,0,19,15,29,76,21,14,36,19,100
10/23/2018,32,0,6,18,8,7,10,71,27,13,10,33,0,14,21,40,16,29,22,33,13,5,17,15,42,25,52,42,14,0,16,0,14,17,0,22,13,25,17,36,9,0,20,13,27,0,21,11,100,19,0
10/24/2018,30,100,27,78,14,19,30,68,39,13,20,0,43,18,46,57,0,17,0,47,14,10,12,11,0,26,0,29,30,67,29,34,15,19,94,26,37,0,21,52,20,0,37,22,0,100,18,8,49,22,0
10/25/2018,45,75,16,39,11,16,17,100,0,12,18,34,0,17,20,52,18,12,24,36,14,15,17,13,32,18,54,42,16,34,15,51,13,8,69,20,28,14,13,38,15,64,7,13,14,75,27,19,35,20,0
10/26/2018,20,100,9,28,11,34,36,67,47,16,18,0,0,8,10,23,38,16,17,48,28,28,19,21,31,11,73,58,0,66,12,35,12,9,93,17,0,14,15,53,23,0,27,16,0,0,21,12,0,11,0
10/27/2018,16,0,23,0,8,15,31,0,57,10,24,0,0,15,31,49,26,17,18,47,9,14,13,22,33,11,79,61,20,42,14,0,15,17,0,10,20,14,16,0,29,0,0,11,31,100,6,16,94,16,0
10/28/2018,19,0,10,40,9,17,16,96,32,13,23,0,31,9,7,17,26,24,18,44,33,21,9,10,37,12,0,0,14,30,7,25,17,8,69,12,21,13,13,37,20,0,10,9,14,70,12,8,0,20,100
10/29/2018,30,0,9,39,8,5,19,100,56,7,17,0,21,6,13,11,23,29,8,0,14,5,5,13,30,16,0,15,15,22,16,34,13,11,0,11,14,14,10,26,7,0,14,10,0,0,12,10,48,21,0
10/30/2018,29,0,13,19,9,9,11,100,27,13,20,32,0,13,31,49,25,12,29,35,16,13,15,15,29,11,0,22,57,33,12,0,23,9,0,16,13,10,12,38,15,0,23,14,21,0,17,11,35,11,0
10/31/2018,66,0,25,46,11,11,23,63,34,10,22,86,39,8,29,31,32,38,44,44,31,10,14,9,53,9,100,28,27,55,26,47,20,20,0,17,22,13,16,49,30,0,11,17,17,91,35,7,43,13,0
11/1/2018,20,0,22,36,12,10,21,48,27,6,18,0,30,7,16,16,17,19,11,33,17,11,11,7,31,7,0,22,14,32,19,25,20,10,66,12,13,23,15,37,16,0,6,10,18,0,25,6,34,15,100
11/2/2018,8,25,5,10,5,5,7,0,0,3,5,17,15,6,7,8,9,6,6,17,5,6,7,13,11,9,0,18,10,16,6,12,13,5,34,7,0,10,6,19,5,32,9,4,14,0,4,7,0,6,100
11/3/2018,40,0,11,0,9,9,21,0,100,12,19,0,55,11,18,20,44,0,15,44,11,16,17,15,0,13,0,53,17,40,12,0,30,12,84,13,0,33,16,49,13,0,12,10,17,93,9,17,41,0,0
11/4/2018,11,0,9,19,7,9,26,0,45,9,18,0,20,5,7,16,12,12,31,0,9,19,13,15,29,8,0,15,29,0,10,17,16,14,46,7,0,10,7,27,21,0,11,10,0,100,11,6,24,20,0
11/5/2018,23,0,14,13,12,7,13,0,46,9,19,51,22,13,17,11,18,12,19,100,10,13,14,12,15,11,0,31,42,23,17,36,21,11,47,14,0,12,14,28,20,0,11,12,15,52,19,11,25,5,0
11/6/2018,21,0,8,13,10,7,22,100,27,7,10,24,40,16,14,42,44,12,19,23,16,9,12,5,14,20,0,15,20,0,17,17,21,11,43,15,9,14,14,26,17,41,20,10,9,0,4,11,0,15,0
11/7/2018,59,100,16,60,19,44,42,64,52,9,14,89,0,20,22,62,21,35,15,45,17,10,17,16,56,25,0,0,0,0,23,32,37,26,84,14,18,13,20,49,21,80,32,16,0,0,19,28,66,14,0
11/8/2018,41,0,19,41,16,40,33,73,41,10,23,100,45,25,31,24,0,41,22,0,33,25,9,11,62,11,77,0,32,50,15,36,39,21,100,18,20,25,19,0,35,0,39,18,30,0,17,24,0,34,0
11/9/2018,25,0,18,55,12,25,40,0,71,7,15,0,44,17,21,47,24,34,22,51,22,17,7,32,30,11,76,30,40,0,6,0,38,15,100,5,29,24,12,0,19,94,9,15,33,0,27,8,0,11,0
11/10/2018,16,0,19,29,9,10,25,0,0,8,15,0,44,9,21,24,0,26,26,0,14,8,13,11,0,0,0,63,21,47,0,35,20,24,100,8,20,0,14,0,15,0,10,13,20,0,24,0,47,0,0
11/11/2018,17,0,7,39,5,12,17,50,0,9,7,36,31,10,15,25,17,25,12,38,18,9,13,8,0,16,0,23,15,34,17,24,21,14,0,10,14,11,16,42,15,69,11,9,14,75,12,11,47,8,100
11/12/2018,30,0,9,51,13,19,46,0,43,14,15,100,42,21,15,22,35,0,32,0,23,11,13,10,58,10,75,31,21,47,23,0,30,22,98,13,0,15,18,55,46,0,23,17,48,0,18,12,73,22,0
11/13/2018,15,0,10,36,10,17,11,48,40,12,22,33,30,20,7,23,0,11,11,34,25,15,18,29,21,7,52,54,14,0,22,24,35,19,0,12,13,15,16,36,28,0,16,14,20,71,11,11,33,23,100
11/14/2018,20,100,25,0,14,12,32,62,53,10,27,43,40,18,21,20,44,22,22,67,27,19,14,16,27,22,0,43,28,0,40,63,22,20,87,11,18,13,15,48,24,0,25,19,24,94,16,12,57,25,0
11/15/2018,48,0,16,23,17,22,41,0,36,8,22,41,39,11,21,71,21,29,15,44,18,11,12,23,41,19,100,56,36,56,26,62,20,16,0,13,17,19,18,48,20,0,19,21,26,92,30,7,85,13,0
11/16/2018,48,0,10,44,9,28,33,75,51,11,7,49,0,13,22,24,26,18,0,0,26,15,16,33,84,11,78,49,21,98,38,76,28,14,100,16,0,15,11,59,15,0,20,9,21,0,22,8,51,35,0
11/17/2018,14,100,8,0,4,13,14,0,53,10,11,41,39,9,18,0,22,15,0,0,8,20,6,19,28,0,0,0,18,0,16,61,25,13,0,18,34,13,18,0,13,0,8,8,17,0,12,7,43,29,0
11/18/2018,29,100,16,0,9,18,14,63,44,10,14,0,41,9,18,0,21,15,0,0,33,19,9,28,29,10,0,55,0,40,21,31,26,15,0,9,17,13,10,0,12,81,13,11,0,0,14,11,69,19,0
11/19/2018,24,0,7,25,7,6,7,31,0,5,8,30,20,10,7,20,10,18,8,0,22,5,7,15,14,13,32,13,9,20,8,16,10,12,41,7,14,6,8,23,9,0,6,5,8,100,10,8,0,7,62
11/20/2018,28,0,16,0,15,14,27,0,40,10,21,0,40,21,47,21,22,30,15,46,34,19,9,9,0,24,69,28,18,42,5,0,15,13,0,16,18,13,8,47,13,0,21,10,52,100,25,21,93,39,0
11/21/2018,14,0,0,0,11,9,14,0,54,7,11,0,39,13,14,0,0,15,16,0,17,16,12,28,28,15,0,0,34,0,8,0,4,8,86,11,18,37,8,0,0,0,17,7,0,100,14,18,42,15,0
11/22/2018,15,0,9,28,9,21,0,0,0,9,10,0,0,7,18,0,0,17,17,0,10,12,16,11,0,11,0,31,0,45,10,0,6,8,100,9,20,21,12,58,14,0,24,7,20,0,7,24,0,11,0
11/23/2018,0,0,0,0,11,32,61,0,0,7,39,0,0,14,25,38,0,0,0,80,15,25,10,25,0,17,0,100,31,0,32,56,13,31,0,12,0,0,14,88,22,0,15,11,31,0,31,19,0,17,0
11/24/2018,21,83,7,0,5,12,0,48,51,7,13,0,31,8,8,17,18,12,12,36,20,17,13,8,0,8,55,23,28,0,7,0,10,8,0,0,14,15,4,0,10,0,7,10,14,76,8,6,33,12,100
11/25/2018,13,100,10,30,6,4,17,0,22,5,6,21,20,6,14,0,11,15,7,22,8,11,6,5,0,5,34,28,18,20,10,16,14,8,42,8,13,15,3,0,8,0,12,9,9,45,14,4,21,6,0
11/26/2018,33,0,11,26,17,26,22,48,44,7,20,0,32,18,27,16,30,73,18,0,18,19,11,19,29,20,0,31,0,34,14,26,24,16,0,18,14,29,7,55,20,65,21,15,22,74,18,18,35,29,100
11/27/2018,22,0,11,0,16,21,11,0,28,10,19,51,62,19,40,33,23,12,18,54,13,14,17,23,22,23,0,45,0,34,17,26,21,17,67,20,19,17,8,73,15,64,10,17,19,0,21,14,34,16,100
11/28/2018,21,0,9,21,9,15,11,0,37,6,15,22,39,14,14,21,34,8,24,24,12,7,7,7,14,8,35,22,0,22,13,25,16,6,0,8,9,14,12,24,22,0,13,11,18,100,15,6,37,8,0
11/29/2018,33,0,10,57,11,17,28,0,44,12,19,69,0,20,25,33,34,36,20,38,11,9,11,8,0,13,0,45,14,35,17,25,37,16,0,10,21,14,18,74,23,0,29,12,14,77,18,9,35,13,100
11/30/2018,31,0,13,74,7,17,0,48,34,7,8,66,0,19,12,32,17,0,11,37,17,14,8,15,21,0,0,32,14,33,8,0,30,9,0,15,19,10,10,0,10,0,19,10,0,0,13,5,0,10,100
12/1/2018,28,0,14,39,11,0,30,63,52,10,13,0,0,10,10,35,0,31,31,0,13,12,8,23,56,10,72,28,0,71,17,0,41,16,0,17,17,13,13,0,19,0,11,9,19,100,14,7,44,20,0
12/2/2018,25,0,9,59,12,9,11,48,67,11,15,36,0,9,12,32,23,12,36,53,11,11,8,15,44,8,55,22,0,0,13,50,31,21,0,18,21,11,15,0,13,0,11,12,15,73,18,12,35,15,100
12/3/2018,20,0,9,26,10,11,12,100,38,9,13,24,0,9,13,0,27,20,25,49,11,8,12,15,15,5,73,15,10,23,8,18,18,11,46,10,12,14,9,0,23,43,12,11,10,0,13,8,23,11,0
12/4/2018,33,100,8,69,18,9,27,60,36,8,19,43,38,11,27,60,21,15,15,89,32,19,15,14,40,18,67,56,56,0,15,31,43,30,84,32,35,13,19,0,30,0,25,29,17,0,16,11,85,39,0
12/5/2018,41,82,13,19,11,7,30,50,30,8,25,0,0,14,23,17,29,12,31,37,18,14,14,13,23,13,56,38,15,0,20,26,42,14,71,13,14,11,12,0,35,0,14,15,22,0,10,20,36,24,100
12/6/2018,21,57,9,20,6,5,16,35,21,5,11,24,22,9,13,23,18,8,13,0,9,14,11,14,0,8,0,16,11,0,15,0,21,9,100,9,16,10,6,27,10,46,8,9,20,53,8,12,33,11,72
12/7/2018,35,0,0,53,18,27,33,0,100,16,27,0,60,23,66,32,0,46,23,0,25,21,14,29,41,30,0,43,0,0,34,48,27,15,0,16,78,30,11,74,29,0,21,23,27,0,17,22,67,25,0
12/8/2018,15,0,9,0,11,35,15,65,54,10,10,44,43,15,0,23,24,16,16,49,14,18,6,10,0,31,0,30,20,0,12,34,9,5,0,12,18,21,14,53,26,0,18,10,20,100,8,13,46,11,0
12/9/2018,8,61,13,0,7,11,12,36,72,6,18,51,46,8,13,12,19,0,13,27,15,8,6,14,0,8,0,28,11,25,13,19,12,12,0,6,10,8,8,0,15,100,10,7,11,0,5,19,52,6,0
12/10/2018,27,100,42,23,15,30,27,91,57,16,26,43,38,11,31,41,42,15,15,45,22,22,12,15,27,22,0,84,19,64,28,32,16,21,0,14,17,13,11,46,46,0,20,21,35,91,18,14,44,22,0
12/11/2018,17,82,47,25,8,32,22,100,42,9,19,34,31,20,23,17,26,12,17,37,16,16,13,18,23,10,0,68,36,35,17,39,13,15,0,11,14,16,13,0,17,65,16,18,29,0,16,8,36,18,0
12/12/2018,22,0,18,19,11,9,22,50,71,12,16,34,0,12,15,16,17,12,12,37,22,14,10,23,22,17,0,67,15,34,15,26,12,8,0,10,14,36,14,37,15,65,18,11,14,74,14,14,54,13,100
12/13/2018,29,0,27,25,14,9,0,67,39,16,10,45,0,16,20,22,34,16,16,49,22,18,6,30,0,10,0,60,20,69,22,51,13,24,0,14,0,71,25,49,13,0,0,20,19,100,20,0,0,31,0
12/14/2018,21,0,13,24,10,13,28,61,0,11,5,43,0,4,14,22,22,0,16,0,16,14,18,28,28,9,0,0,0,44,8,32,6,7,0,13,0,26,13,0,13,0,0,9,0,100,25,7,0,0,0
12/15/2018,39,0,0,0,7,19,23,0,0,6,8,0,0,8,0,25,0,34,18,0,22,22,13,0,0,22,78,0,20,46,14,0,13,11,0,12,0,29,12,0,29,100,19,18,0,0,12,16,0,16,0
12/16/2018,26,0,9,27,15,12,30,0,47,8,17,48,42,15,21,35,32,25,22,48,29,21,6,20,61,10,0,31,59,43,13,34,17,11,0,20,19,14,13,100,23,0,23,15,57,0,14,8,79,21,0
12/17/2018,15,81,18,39,11,7,32,49,59,7,11,35,30,15,23,17,17,20,12,53,9,17,11,29,22,7,53,23,22,100,15,25,18,18,69,16,28,15,14,36,23,0,16,12,14,78,7,14,73,8,99
12/18/2018,27,83,14,47,10,16,22,69,31,9,9,52,0,9,18,17,0,12,12,0,10,9,14,20,0,8,55,23,0,34,18,39,14,18,0,15,24,26,8,0,10,0,35,13,14,0,9,12,38,10,100
12/19/2018,17,0,17,26,10,7,11,100,30,10,16,49,0,13,18,0,0,12,12,35,11,16,7,11,22,15,0,22,0,0,13,75,10,22,0,6,14,20,16,37,25,0,6,11,14,0,10,11,61,18,0
12/20/2018,24,0,18,37,12,10,30,0,45,9,17,0,0,11,16,24,0,17,17,0,23,17,32,24,63,14,75,64,20,46,15,36,22,13,100,16,20,14,16,0,14,0,17,10,0,0,12,13,0,17,0
12/21/2018,14,74,9,19,6,13,0,46,39,8,9,0,30,3,0,17,18,12,23,0,15,5,10,14,0,7,0,44,14,48,5,24,13,6,0,11,14,15,16,0,10,0,9,4,14,0,11,7,0,11,100
12/22/2018,12,100,8,0,2,4,7,30,34,4,3,0,20,2,5,11,12,8,8,0,6,9,9,5,14,11,0,29,18,20,5,15,7,3,0,6,9,6,2,50,20,0,4,1,9,0,6,3,0,5,0
12/23/2018,0,0,9,20,3,0,11,47,0,4,6,0,30,3,8,0,0,0,23,0,6,5,9,15,0,7,53,0,0,0,8,24,5,8,0,9,14,10,5,0,10,0,6,4,0,0,9,16,0,8,100
12/24/2018,0,0,0,19,3,0,0,0,56,4,7,28,28,4,7,0,0,0,11,0,12,8,7,14,0,14,100,0,0,0,9,0,4,4,68,7,13,9,6,0,10,0,6,3,13,0,9,7,0,7,0
